Mod:Item:MetaData, Localized Name
mekanism:roadplasticblock:7, §7Light Grey Plastic Road
mekanism:roadplasticblock:8, §8Grey Plastic Road
mekanism:roadplasticblock:9, §dPink Plastic Road
mekanism:roadplasticblock:10, §aLime Plastic Road
mekanism:roadplasticblock:11, §eYellow Plastic Road
mekanism:roadplasticblock:12, §9Light Blue Plastic Road
mekanism:roadplasticblock:13, §dMagenta Plastic Road
mekanism:roadplasticblock:14, §6Orange Plastic Road
mekanism:roadplasticblock:15, §fWhite Plastic Road
mekanism:plasticfence:0, §8Black Plastic Barrier
mekanism:plasticfence:1, §cRed Plastic Barrier
mekanism:plasticfence:2, §2Green Plastic Barrier
mekanism:plasticfence:3, §6Brown Plastic Barrier
mekanism:plasticfence:4, §1Blue Plastic Barrier
mekanism:plasticfence:5, §5Purple Plastic Barrier
mekanism:plasticfence:6, §3Cyan Plastic Barrier
mekanism:plasticfence:7, §7Light Grey Plastic Barrier
mekanism:plasticfence:8, §8Grey Plastic Barrier
mekanism:plasticfence:9, §dPink Plastic Barrier
mekanism:plasticfence:10, §aLime Plastic Barrier
mekanism:plasticfence:11, §eYellow Plastic Barrier
mekanism:plasticfence:12, §9Light Blue Plastic Barrier
mekanism:plasticfence:13, §dMagenta Plastic Barrier
mekanism:plasticfence:14, §6Orange Plastic Barrier
mekanism:plasticfence:15, §fWhite Plastic Barrier
mekanism:saltblock, Salt Block
grimoireofgaia:shard:0, Iron Nugget
grimoireofgaia:shard:1, Gold Nugget
grimoireofgaia:shard:2, Diamond Fragment
grimoireofgaia:shard:3, Emerald Fragment
grimoireofgaia:shard:4, Copper Nugget
grimoireofgaia:shard:5, Silver Nugget
grimoireofgaia:shard_misc:0, Totem of Undying Fragment
grimoireofgaia:food_meat, Meat
grimoireofgaia:food_rotten_heart, Rotten Heart
grimoireofgaia:food_root, Taproot
grimoireofgaia:food_coalfish, Coalfish
grimoireofgaia:food_nether_wart, Nether Wart Jam
grimoireofgaia:food_honey, Honeydew
grimoireofgaia:food_small_apple_gold, Golden Apple Pie Slice
grimoireofgaia:food_mandrake, Mandrake
grimoireofgaia:food_wither, Withered Brain
grimoireofgaia:food_monster_feed, Monster Feed
grimoireofgaia:food_monster_feed_premium, Premium Monster Feed
grimoireofgaia:food_pie_mandrake, Mandrake Pie
grimoireofgaia:food_pie_meat, Fish Pie
grimoireofgaia:food_pie_apple_gold, Golden Apple Pie
grimoireofgaia:misc_soul_fire, Soulfire
grimoireofgaia:misc_soul_fiery, Fireshard
grimoireofgaia:misc_giga_gear, Heart of Giga Knight
grimoireofgaia:misc_experience:0, Crystallized Experience (Small)
grimoireofgaia:misc_experience:1, Crystallized Experience (Medium)
grimoireofgaia:misc_experience:2, Crystallized Experience (Large)
grimoireofgaia:misc_book, Book of Memory
grimoireofgaia:misc_fur, Fur
grimoireofgaia:misc_quill, Diamond Tipped Quill
grimoireofgaia:misc_pearl, Shiny Pearl
grimoireofgaia:misc_elytra, Elytra Fragments
grimoireofgaia:misc_ring:0, Inert Ring of Speed
grimoireofgaia:misc_ring:1, Inert Ring of Haste
grimoireofgaia:misc_ring:2, Inert Ring of Jump
grimoireofgaia:misc_ring:3, Inert Ring of Night Vision
grimoireofgaia:misc_furnace_fuel, Stone Coal
grimoireofgaia:misc_currency:0, Sell
grimoireofgaia:misc_currency:1, Trader Token
grimoireofgaia:misc_currency:2, Holstaurus Token
grimoireofgaia:misc_currency:3, Weresheep Token
grimoireofgaia:spawn, Egg Box
grimoireofgaia:spawn_creeper_girl, Creeper Girl Egg
grimoireofgaia:spawn_slime_girl, Slime Girl Egg
grimoireofgaia:spawn_ender_girl, Ender Girl Egg
grimoireofgaia:spawn_trader, Trader Egg
grimoireofgaia:spawn_holstaurus, Holstaurus Egg
grimoireofgaia:spawn_weresheep, Weresheep Egg
grimoireofgaia:spawn_tame, Boxed Lunch
grimoireofgaia:box_iron, Iron Box
grimoireofgaia:box_gold, Gold Box
grimoireofgaia:box_diamond, Diamond Box
grimoireofgaia:box:0, Ore Box
grimoireofgaia:box:1, Nether Box
grimoireofgaia:box:2, End Box
grimoireofgaia:bag_book, Book Satchel
grimoireofgaia:bag_record, Record Box
grimoireofgaia:bag_arrow, Sealed Quiver
grimoireofgaia:box_old, Old Luggage
grimoireofgaia:box_hat, Hat Box
grimoireofgaia:chest:0, Dungeon Chest
grimoireofgaia:chest:1, Jungle Chest
grimoireofgaia:chest:2, Desert Chest
grimoireofgaia:weapon_prop:0, Ender Stave
grimoireofgaia:weapon_prop:1, Blaze Stave
grimoireofgaia:weapon_prop:2, Metal Club
grimoireofgaia:weapon_prop:3, Dullahan Sword
grimoireofgaia:weapon_prop_projectile_bubble, Bubble Projectile
grimoireofgaia:weapon_prop_projectile_magic, Magic Projectile
grimoireofgaia:weapon_prop_projectile_magic_random, Random Magic Projectile
grimoireofgaia:weapon_prop_projectile_poison, Poison Projectile
grimoireofgaia:weapon_prop_projectile_web, Web Projectile
grimoireofgaia:weapon_prop_enchanted, Enchanted Bearing
grimoireofgaia:shield_prop:0, Stone Shield
grimoireofgaia:shield_prop:1, Iron Shield
grimoireofgaia:shield_prop:2, Gold Shield
grimoireofgaia:weapon_fan, Hand Fan
grimoireofgaia:weapon_fan_ice, Ornate Ice Fan
grimoireofgaia:weapon_fan_fire, Ornate Fire Fan
grimoireofgaia:weapon_book, Book
grimoireofgaia:weapon_book_freezing, Freezing Book
grimoireofgaia:weapon_book_nightmare, Nightmare Book
grimoireofgaia:weapon_book_metal, Metal Book
grimoireofgaia:weapon_book_ender, Ender Book
grimoireofgaia:weapon_book_hunger, Book of Hunger
grimoireofgaia:weapon_book_battle, Book of Combat
grimoireofgaia:weapon_book_nature, Book of Nature
grimoireofgaia:weapon_book_wither, Book of Withering
grimoireofgaia:weapon_book_buff, Combat Manual
grimoireofgaia:weapon_projectile_bomb, Bomb
grimoireofgaia:accessory_cursed, Heavy Barbell
grimoireofgaia:accessory_charm_damage_iron, Knuckles
grimoireofgaia:accessory_ring_haste, Ring of Haste
grimoireofgaia:accessory_ring_jump, Ring of Jump
grimoireofgaia:accessory_ring_night, Ring of Night Vision
grimoireofgaia:accessory_ring_speed, Ring of Speed
grimoireofgaia:accessory_trinket_levitation, Ball and Chain
grimoireofgaia:accessory_trinket_poison, Toadstone
grimoireofgaia:accessory_trinket_water_breathing:0, Seashell Hairpin (Ready)
grimoireofgaia:accessory_trinket_water_breathing:1, Seashell Hairpin (Used)
grimoireofgaia:accessory_trinket_wither, Withered Heart
grimoireofgaia:accessory_headgear, Book on Face
grimoireofgaia:accessory_headgear_mob, Cage
grimoireofgaia:accessory_headgear_bolt, Bolts
grimoireofgaia:accessory_headgear_arrow, Arrow Through Head
grimoireofgaia:accessory_headgear_doll, Drooping Maid
grimoireofgaia:accessory_headgear_ears_elf, Elven Ears
grimoireofgaia:weapon_prop_sword_wood, Wooden Sword
grimoireofgaia:weapon_prop_sword_stone, Stone Sword
grimoireofgaia:weapon_prop_sword_iron, Iron Sword
grimoireofgaia:weapon_prop_sword_gold, Gold Sword
grimoireofgaia:weapon_prop_axe_wood, Wooden Axe
grimoireofgaia:weapon_prop_axe_stone, Stone Axe
grimoireofgaia:weapon_prop_axe_iron, Iron Axe
grimoireofgaia:weapon_prop_axe_gold, Gold Axe
grimoireofgaia:weapon_prop_dagger_metal, Metal Dagger
grimoireofgaia:weapon_prop_broom, Broom
grimoireofgaia:weapon_prop_hammer_minotaur, Minotaur Hammer
grimoireofgaia:pickup_heart, Heart
grimoireofgaia:block_pearl, Pearl Block
grimoireofgaia:bust_gorgon, The Gorgon
grimoireofgaia:bust_sphinx, The Sphinx
grimoireofgaia:bust_valkyrie, The Valkyrie
grimoireofgaia:bust_vampire, The Vampire
grimoireofgaia:doll_creeper_girl, Creeper Girl Doll
grimoireofgaia:doll_ender_girl, Ender Girl Doll
grimoireofgaia:doll_slime_girl, Slime Girl Doll
grimoireofgaia:doll_maid, Maid Doll
grimoireofgaia:doll_dullahan, Dullahan Doll
grimoireofgaia:doll_mermaid, Mermaid Doll
grimoireofgaia:doll_nine_tails, Nine Tails Doll
grimoireofgaia:doll_dryad, Dryad Doll
grimoireofgaia:deco_garden_gnome, Garden Gnome
grimoireofgaia:deco_mandragora_pot, Mandragora Pot
grimoireofgaia:deco_bust_minotaur, Minotaur Bust
grimoireofgaia:deco_nest_harpy, Harpy Nest
grimoireofgaia:spawn_guard, Protection Talisman
grimoireofgaia:web_temp, Decaying Cobweb
grimoireofgaia:fire_camp, Campfire
ironchest:iron_chest:0, Iron Chest
ironchest:iron_chest:1, Gold Chest
ironchest:iron_chest:2, Diamond Chest
ironchest:iron_chest:3, Copper Chest
ironchest:iron_chest:4, Silver Chest
ironchest:iron_chest:5, Crystal Chest
ironchest:iron_chest:6, Obsidian Chest
ironchest:iron_chest:7, DirtChest 9000!
ironchest:iron_shulker_box_white:0, White Iron Shulker Box
ironchest:iron_shulker_box_white:1, White Gold Shulker Box
ironchest:iron_shulker_box_white:2, White Diamond Shulker Box
ironchest:iron_shulker_box_white:3, White Copper Shulker Box
ironchest:iron_shulker_box_white:4, White Silver Shulker Box
ironchest:iron_shulker_box_white:5, White Crystal Shulker Box
ironchest:iron_shulker_box_white:6, White Obsidian Shulker Box
ironchest:iron_shulker_box_orange:0, Orange Iron Shulker Box
ironchest:iron_shulker_box_orange:1, Orange Gold Shulker Box
ironchest:iron_shulker_box_orange:2, Orange Diamond Shulker Box
ironchest:iron_shulker_box_orange:3, Orange Copper Shulker Box
ironchest:iron_shulker_box_orange:4, Orange Silver Shulker Box
ironchest:iron_shulker_box_orange:5, Orange Crystal Shulker Box
ironchest:iron_shulker_box_orange:6, Orange Obsidian Shulker Box
ironchest:iron_shulker_box_magenta:0, Magenta Iron Shulker Box
ironchest:iron_shulker_box_magenta:1, Magenta Gold Shulker Box
ironchest:iron_shulker_box_magenta:2, Magenta Diamond Shulker Box
ironchest:iron_shulker_box_magenta:3, Magenta Copper Shulker Box
ironchest:iron_shulker_box_magenta:4, Magenta Silver Shulker Box
ironchest:iron_shulker_box_magenta:5, Magenta Crystal Shulker Box
ironchest:iron_shulker_box_magenta:6, Magenta Obsidian Shulker Box
ironchest:iron_shulker_box_light_blue:0, Light Blue Iron Shulker Box
ironchest:iron_shulker_box_light_blue:1, Light Blue Gold Shulker Box
ironchest:iron_shulker_box_light_blue:2, Light Blue Diamond Shulker Box
ironchest:iron_shulker_box_light_blue:3, Light Blue Copper Shulker Box
ironchest:iron_shulker_box_light_blue:4, Light Blue Silver Shulker Box
ironchest:iron_shulker_box_light_blue:5, Light Blue Crystal Shulker Box
ironchest:iron_shulker_box_light_blue:6, Light Blue Obsidian Shulker Box
ironchest:iron_shulker_box_yellow:0, Yellow Iron Shulker Box
ironchest:iron_shulker_box_yellow:1, Yellow Gold Shulker Box
ironchest:iron_shulker_box_yellow:2, Yellow Diamond Shulker Box
ironchest:iron_shulker_box_yellow:3, Yellow Copper Shulker Box
ironchest:iron_shulker_box_yellow:4, Yellow Silver Shulker Box
ironchest:iron_shulker_box_yellow:5, Yellow Crystal Shulker Box
ironchest:iron_shulker_box_yellow:6, Yellow Obsidian Shulker Box
ironchest:iron_shulker_box_lime:0, Lime Iron Shulker Box
ironchest:iron_shulker_box_lime:1, Lime Gold Shulker Box
ironchest:iron_shulker_box_lime:2, Lime Diamond Shulker Box
ironchest:iron_shulker_box_lime:3, Lime Copper Shulker Box
ironchest:iron_shulker_box_lime:4, Lime Silver Shulker Box
ironchest:iron_shulker_box_lime:5, Lime Crystal Shulker Box
ironchest:iron_shulker_box_lime:6, Lime Obsidian Shulker Box
ironchest:iron_shulker_box_pink:0, Pink Iron Shulker Box
ironchest:iron_shulker_box_pink:1, Pink Gold Shulker Box
ironchest:iron_shulker_box_pink:2, Pink Diamond Shulker Box
ironchest:iron_shulker_box_pink:3, Pink Copper Shulker Box
ironchest:iron_shulker_box_pink:4, Pink Silver Shulker Box
ironchest:iron_shulker_box_pink:5, Pink Crystal Shulker Box
ironchest:iron_shulker_box_pink:6, Pink Obsidian Shulker Box
ironchest:iron_shulker_box_gray:0, Gray Iron Shulker Box
ironchest:iron_shulker_box_gray:1, Gray Gold Shulker Box
ironchest:iron_shulker_box_gray:2, Gray Diamond Shulker Box
ironchest:iron_shulker_box_gray:3, Gray Copper Shulker Box
ironchest:iron_shulker_box_gray:4, Gray Silver Shulker Box
ironchest:iron_shulker_box_gray:5, Gray Crystal Shulker Box
ironchest:iron_shulker_box_gray:6, Gray Obsidian Shulker Box
ironchest:iron_shulker_box_silver:0, Light Gray Iron Shulker Box
ironchest:iron_shulker_box_silver:1, Light Gray Gold Shulker Box
ironchest:iron_shulker_box_silver:2, Light Gray Diamond Shulker Box
ironchest:iron_shulker_box_silver:3, Light Gray Copper Shulker Box
ironchest:iron_shulker_box_silver:4, Light Gray Silver Shulker Box
ironchest:iron_shulker_box_silver:5, Light Gray Crystal Shulker Box
ironchest:iron_shulker_box_silver:6, Light Gray Obsidian Shulker Box
ironchest:iron_shulker_box_cyan:0, Cyan Iron Shulker Box
ironchest:iron_shulker_box_cyan:1, Cyan Gold Shulker Box
ironchest:iron_shulker_box_cyan:2, Cyan Diamond Shulker Box
ironchest:iron_shulker_box_cyan:3, Cyan Copper Shulker Box
ironchest:iron_shulker_box_cyan:4, Cyan Silver Shulker Box
ironchest:iron_shulker_box_cyan:5, Cyan Crystal Shulker Box
ironchest:iron_shulker_box_cyan:6, Cyan Obsidian Shulker Box
ironchest:iron_shulker_box_purple:0, Purple Iron Shulker Box
ironchest:iron_shulker_box_purple:1, Purple Gold Shulker Box
ironchest:iron_shulker_box_purple:2, Purple Diamond Shulker Box
ironchest:iron_shulker_box_purple:3, Purple Copper Shulker Box
ironchest:iron_shulker_box_purple:4, Purple Silver Shulker Box
ironchest:iron_shulker_box_purple:5, Purple Crystal Shulker Box
ironchest:iron_shulker_box_purple:6, Purple Obsidian Shulker Box
ironchest:iron_shulker_box_blue:0, Blue Iron Shulker Box
ironchest:iron_shulker_box_blue:1, Blue Gold Shulker Box
ironchest:iron_shulker_box_blue:2, Blue Diamond Shulker Box
ironchest:iron_shulker_box_blue:3, Blue Copper Shulker Box
ironchest:iron_shulker_box_blue:4, Blue Silver Shulker Box
ironchest:iron_shulker_box_blue:5, Blue Crystal Shulker Box
ironchest:iron_shulker_box_blue:6, Blue Obsidian Shulker Box
ironchest:iron_shulker_box_brown:0, Brown Iron Shulker Box
ironchest:iron_shulker_box_brown:1, Brown Gold Shulker Box
ironchest:iron_shulker_box_brown:2, Brown Diamond Shulker Box
ironchest:iron_shulker_box_brown:3, Brown Copper Shulker Box
ironchest:iron_shulker_box_brown:4, Brown Silver Shulker Box
ironchest:iron_shulker_box_brown:5, Brown Crystal Shulker Box
ironchest:iron_shulker_box_brown:6, Brown Obsidian Shulker Box
ironchest:iron_shulker_box_green:0, Green Iron Shulker Box
ironchest:iron_shulker_box_green:1, Green Gold Shulker Box
ironchest:iron_shulker_box_green:2, Green Diamond Shulker Box
ironchest:iron_shulker_box_green:3, Green Copper Shulker Box
ironchest:iron_shulker_box_green:4, Green Silver Shulker Box
ironchest:iron_shulker_box_green:5, Green Crystal Shulker Box
ironchest:iron_shulker_box_green:6, Green Obsidian Shulker Box
ironchest:iron_shulker_box_red:0, Red Iron Shulker Box
ironchest:iron_shulker_box_red:1, Red Gold Shulker Box
ironchest:iron_shulker_box_red:2, Red Diamond Shulker Box
ironchest:iron_shulker_box_red:3, Red Copper Shulker Box
ironchest:iron_shulker_box_red:4, Red Silver Shulker Box
ironchest:iron_shulker_box_red:5, Red Crystal Shulker Box
ironchest:iron_shulker_box_red:6, Red Obsidian Shulker Box
ironchest:iron_shulker_box_black:0, Black Iron Shulker Box
ironchest:iron_shulker_box_black:1, Black Gold Shulker Box
ironchest:iron_shulker_box_black:2, Black Diamond Shulker Box
ironchest:iron_shulker_box_black:3, Black Copper Shulker Box
ironchest:iron_shulker_box_black:4, Black Silver Shulker Box
ironchest:iron_shulker_box_black:5, Black Crystal Shulker Box
ironchest:iron_shulker_box_black:6, Black Obsidian Shulker Box
ironchest:iron_gold_chest_upgrade, Iron to Gold Chest Upgrade
ironchest:gold_diamond_chest_upgrade, Gold to Diamond Chest Upgrade
ironchest:copper_silver_chest_upgrade, Copper to Silver Chest Upgrade
ironchest:silver_gold_chest_upgrade, Silver to Gold Chest Upgrade
ironchest:copper_iron_chest_upgrade, Copper to Iron Chest Upgrade
ironchest:diamond_crystal_chest_upgrade, Diamond to Crystal Chest Upgrade
ironchest:wood_iron_chest_upgrade, Wood to Iron Chest Upgrade
ironchest:wood_copper_chest_upgrade, Wood to Copper Chest Upgrade
ironchest:diamond_obsidian_chest_upgrade, Diamond to Obsidian Chest Upgrade
ironchest:iron_gold_shulker_upgrade, Iron to Gold Shulker Box Upgrade
ironchest:gold_diamond_shulker_upgrade, Gold to Diamond Shulker Box Upgrade
ironchest:copper_silver_shulker_upgrade, Copper to Silver Shulker Box Upgrade
ironchest:silver_gold_shulker_upgrade, Silver to Gold Shulker Box Upgrade
ironchest:copper_iron_shulker_upgrade, Copper to Iron Shulker Box Upgrade
ironchest:diamond_crystal_shulker_upgrade, Diamond to Crystal Shulker Box Upgrade
ironchest:vanilla_iron_shulker_upgrade, Vanilla to Iron Shulker Box Upgrade
ironchest:vanilla_copper_shulker_upgrade, Vanilla to Copper Shulker Box Upgrade
ironchest:diamond_obsidian_shulker_upgrade, Diamond to Obsidian Shulker Box Upgrade
kk:malice, Malice
kk:sanction, Sanction
kk:overlord, Overlord
kk:veneration, Veneration
kk:autocracy, Autocracy
kk:conquest, Conquest
kk:terminus, Terminus
kk:judgement, Judgement
kk:discipline, Discipline
kk:aristocracy, Aristocracy
kk:superiority, Superiority
kk:aggression, Aggression
kk:fury, Fury
kk:despair, Despair
kk:triumph, Triumph
kk:ruination, Ruination
kk:domination, Domination
kk:annihilation, Annihilation
kk:tyrant, Tyrant
kk:magnificence, Magnificence
kk:infinity, Infinity
kk:interdiction, Interdiction
kk:roundfan, Round Fan
kk:absolute, Absolute
kk:standalone, Stand Alone
kk:killerbee, Killer Bee
kk:stingray, Stingray
kk:counterweight, Counterweight
kk:precision, Precision
kk:dualhead, Dual Head
kk:bahamut, Bahamut
kk:gullwing_, Gullwing
kk:blueframe, Blue Frame
kk:starshell, Star Shell
kk:sunrise, Sunrise
kk:ignition, Ignition
kk:armstrong, Armstrong
kk:hardboiledheat, Hard-Boiled Heat
kk:diabloeye, Diablo Eye
kk:doubletap, Double Tap
kk:stardust, Stardust
kk:energymuzzle, Energy Muzzle
kk:crimeandpunishment, Crime & Punishment
kk:cupidsarrow, Cupid's Arrow
kk:finalweapon, Final Weapon
kk:sharpshooter, Sharpshooter
kk:dryer, Dryer
kk:trumpet, Trumpet
kk:zephyr, Zephyr
kk:moonglade, Moonglade
kk:aer, Aer
kk:nescience, Nescience
kk:brume, Brume
kk:asura, Asura
kk:crux, Crux
kk:paladin, Paladin
kk:fellking, Fellking
kk:nightcloud, Nightcloud
kk:shimmer, Shimmer
kk:vortex, Vortex
kk:scission, Scission
kk:heavenfall, Heavenfall
kk:aether, Aether
kk:mazzaroth, Mazzaroth
kk:hegemon, Hegemon
kk:foxfire, Foxfire
kk:yaksha, Yaksha
kk:cynosura, Cynosura
kk:dragonreign, Dragonreign
kk:lindworm, Lindworm
kk:broom, Broom
kk:wyvern, Wyvern
kk:testerzero, Tester Zero
kk:productone, Product One
kk:deepfreeze, Deep Freeze
kk:cryoliteshield, Cryolite Shield
kk:falsetheory, False Theory
kk:glacier, Glacier
kk:absolutezero, Absolute Zero
kk:gunz, Gunz
kk:mindel, Mindel
kk:snowslide, Snowslide
kk:iceberg, Iceberg
kk:inquisition, Inquisition
kk:scrutiny, Scrutiny
kk:empiricism, Empiricism
kk:edification, Edification
kk:contrivance, Contrivance
kk:wurm, Wurm
kk:subzero, Subzero
kk:coldblood, Cold Blood
kk:diamondshield, Diamond Shield
kk:aegis, Aegis
kk:frozenpride, Frozen Pride
kk:potlid, Pot Lid
kk:snowman, Snowman
kk:reticence, Reticence
kk:goliath, Goliath
kk:copperred, Copper Red
kk:daybreak, Daybreak
